Size	Connectance	Basal_p	Network	Species	Persistence	in_Degree	out_Degree	STL	m12	m36	m38	m6	p(12, 0, 1)	p(12, 1, 0)	p(12, 1, 1)	p(36, 0, 1)	p(36, 2, 0)	p(38, 0, 2)	p(38, 1, 1)	p(38, 2, 0)	p(6, 0, 2)	p(6, 1, 0)
341	0.043	0.0	loughhyne	"sp211"	0.8088	3	4	2	33	271	1	260	0	21	12	266	5	0	0	1	3	257
341	0.043	0.0	loughhyne	"sp24"	0.80866	6	2	2	24	191	1	238	0	12	12	191	0	0	0	1	15	223
341	0.043	0.0	loughhyne	"sp48"	0.71717	11	15	3	178	542	75	1436	24	48	106	441	101	12	59	4	43	1393
341	0.043	0.0	loughhyne	"sp307"	0.71051	15	19	2	234	639	281	772	63	61	110	528	111	46	175	60	59	713
341	0.043	0.0	loughhyne	"sp281"	0.80969	3	10	2	123	260	2	389	0	93	30	217	43	0	0	2	3	386
341	0.043	0.0	loughhyne	"sp247"	0.80981	3	10	2	123	260	2	389	0	93	30	217	43	0	0	2	3	386
341	0.043	0.0	loughhyne	"sp336"	0.80818	1	10	2	61	160	7	680	0	51	10	122	38	0	0	7	0	680
341	0.043	0.0	loughhyne	"sp82"	0.80874	1	15	2	63	223	4	1452	0	48	15	122	101	0	0	4	0	1452
341	0.043	0.0	loughhyne	"sp266"	0.67639	23	2	3	224	486	112	314	185	4	35	486	0	100	11	1	153	161
341	0.043	0.0	loughhyne	"sp196"	0.71694	7	1	2	109	274	2	85	102	0	7	274	0	2	0	0	19	66
341	0.043	0.0	loughhyne	"sp191"	0.80917	1	15	2	62	180	5	1451	0	48	14	79	101	0	1	4	0	1451
341	0.043	0.0	loughhyne	"sp257"	0.81055	3	15	2	108	267	24	718	0	63	45	186	81	0	0	24	3	715
341	0.043	0.0	loughhyne	"sp49"	0.70988	21	15	3	346	652	128	1538	63	48	235	551	101	44	80	4	166	1372
341	0.043	0.0	loughhyne	"sp232"	0.69942	22	8	3	260	696	139	664	161	24	75	674	22	32	101	6	199	465
341	0.043	0.0	loughhyne	"sp268"	0.81132	3	10	2	123	260	2	389	0	93	30	217	43	0	0	2	3	386
341	0.043	0.0	loughhyne	"sp77"	0.89998	0	28	1	218	333	45	1587	0	218	0	0	333	0	0	45	0	1587
341	0.043	0.0	loughhyne	"sp47"	0.80916	3	15	2	92	338	5	1454	0	48	44	237	101	0	1	4	3	1451
341	0.043	0.0	loughhyne	"sp66"	0.81147	3	3	2	21	268	1	260	0	12	9	266	2	0	0	1	3	257
341	0.043	0.0	loughhyne	"sp220"	0.69381	24	7	3	295	614	106	511	177	5	113	599	15	45	55	6	231	280
341	0.043	0.0	loughhyne	"sp142"	0.70219	23	10	2	337	783	121	526	160	27	150	746	37	33	80	8	220	306
341	0.043	0.0	loughhyne	"sp233"	0.68666	6	40	2	403	763	196	1843	88	124	191	129	634	1	49	146	14	1829
341	0.043	0.0	loughhyne	"sp178"	0.66419	9	0	3	95	117	8	28	95	0	0	117	0	8	0	0	28	0
341	0.043	0.0	loughhyne	"sp180"	0.89813	0	28	1	218	333	45	1587	0	218	0	0	333	0	0	45	0	1587
341	0.043	0.0	loughhyne	"sp57"	0.9005	0	28	1	218	333	45	1587	0	218	0	0	333	0	0	45	0	1587
341	0.043	0.0	loughhyne	"sp273"	0.73635	13	42	2	482	1167	418	1276	2	205	275	420	747	33	271	114	45	1231
341	0.043	0.0	loughhyne	"sp270"	0.69815	56	9	3	828	1075	164	1790	407	2	419	1049	26	69	85	10	1471	319
341	0.043	0.0	loughhyne	"sp225"	0.80964	3	10	2	123	260	2	389	0	93	30	217	43	0	0	2	3	386
341	0.043	0.0	loughhyne	"sp192"	0.72782	1	11	3	134	42	17	663	3	120	11	4	38	0	0	17	0	663
341	0.043	0.0	loughhyne	"sp199"	0.81054	3	14	2	89	268	12	1008	0	47	42	189	79	0	0	12	3	1005
341	0.043	0.0	loughhyne	"sp288"	0.8992	0	1	1	0	0	0	20	0	0	0	0	0	0	0	0	0	20
341	0.043	0.0	loughhyne	"sp37"	0.81155	3	3	2	21	268	1	260	0	12	9	266	2	0	0	1	3	257
341	0.043	0.0	loughhyne	"sp328"	0.81044	1	15	2	62	180	5	1451	0	48	14	79	101	0	1	4	0	1451
341	0.043	0.0	loughhyne	"sp155"	0.72741	2	9	3	67	41	11	657	2	51	14	12	29	0	4	7	1	656
341	0.043	0.0	loughhyne	"sp87"	0.73256	3	9	2	93	64	7	663	15	51	27	35	29	0	0	7	3	660
341	0.043	0.0	loughhyne	"sp143"	0.79981	35	6	2	200	900	74	839	25	4	171	889	11	31	39	4	564	275
341	0.043	0.0	loughhyne	"sp115"	0.80945	3	3	2	21	268	1	260	0	12	9	266	2	0	0	1	3	257
341	0.043	0.0	loughhyne	"sp4"	0.72658	1	8	3	49	28	4	641	3	38	8	4	24	0	0	4	0	641
341	0.043	0.0	loughhyne	"sp171"	0.89956	0	28	1	218	333	45	1587	0	218	0	0	333	0	0	45	0	1587
341	0.043	0.0	loughhyne	"sp149"	0.81063	3	10	2	123	260	2	389	0	93	30	217	43	0	0	2	3	386
341	0.043	0.0	loughhyne	"sp276"	0.70521	40	3	2	253	1283	150	815	155	3	95	1282	1	123	25	2	657	158
341	0.043	0.0	loughhyne	"sp308"	0.63756	67	0	3	2851	61	183	2028	2851	0	0	61	0	183	0	0	2028	0
341	0.043	0.0	loughhyne	"sp193"	0.70164	118	8	3	1604	1755	329	6992	843	7	754	1737	18	129	190	10	6774	218
341	0.043	0.0	loughhyne	"sp101"	0.89951	0	28	1	218	333	45	1587	0	218	0	0	333	0	0	45	0	1587
341	0.043	0.0	loughhyne	"sp313"	0.71183	13	2	2	55	613	33	111	29	1	25	612	1	32	1	0	46	65
341	0.043	0.0	loughhyne	"sp185"	0.80937	1	15	2	62	180	5	1451	0	48	14	79	101	0	1	4	0	1451
341	0.043	0.0	loughhyne	"sp280"	0.89978	0	28	1	218	333	45	1587	0	218	0	0	333	0	0	45	0	1587
341	0.043	0.0	loughhyne	"sp228"	0.73785	28	31	2	991	1212	305	1467	66	177	748	867	345	65	120	120	313	1154
341	0.043	0.0	loughhyne	"sp304"	0.89969	0	28	1	218	333	45	1587	0	218	0	0	333	0	0	45	0	1587
341	0.043	0.0	loughhyne	"sp94"	0.71391	10	7	3	96	513	18	398	23	3	70	498	15	12	0	6	33	365
341	0.043	0.0	loughhyne	"sp320"	0.80797	1	15	2	63	223	4	1452	0	48	15	122	101	0	0	4	0	1452
341	0.043	0.0	loughhyne	"sp277"	0.72743	1	9	3	63	32	7	660	3	51	9	3	29	0	0	7	0	660
341	0.043	0.0	loughhyne	"sp190"	0.81022	1	15	2	62	180	5	1451	0	48	14	79	101	0	1	4	0	1451
341	0.043	0.0	loughhyne	"sp90"	0.80408	34	54	2	1537	1754	651	2093	26	111	1400	538	1216	0	436	215	561	1532
341	0.043	0.0	loughhyne	"sp246"	0.89892	0	123	1	1747	7345	158	267	0	1747	0	0	7345	0	0	158	0	267
341	0.043	0.0	loughhyne	"sp61"	0.71076	16	0	2	32	631	42	78	32	0	0	631	0	42	0	0	78	0
341	0.043	0.0	loughhyne	"sp120"	0.67203	54	1	2	1152	704	374	1123	1116	0	36	704	0	356	18	0	1075	48
341	0.043	0.0	loughhyne	"sp29"	0.75115	16	1	2	39	619	12	174	23	0	16	619	0	12	0	0	108	66
341	0.043	0.0	loughhyne	"sp338"	0.69502	2	7	3	101	58	9	434	59	35	7	39	19	0	7	2	1	433
341	0.043	0.0	loughhyne	"sp74"	0.89874	0	28	1	218	333	45	1587	0	218	0	0	333	0	0	45	0	1587
341	0.043	0.0	loughhyne	"sp340"	0.70728	63	1	3	575	873	21	1998	521	0	54	873	0	12	9	0	1941	57
341	0.043	0.0	loughhyne	"sp50"	0.71101	10	15	3	162	540	75	1426	23	48	91	439	101	12	59	4	33	1393
341	0.043	0.0	loughhyne	"sp138"	0.71384	10	15	3	162	540	75	1426	23	48	91	439	101	12	59	4	33	1393
341	0.043	0.0	loughhyne	"sp81"	0.72916	12	2	2	54	690	23	150	13	18	23	689	1	22	1	0	44	106
341	0.043	0.0	loughhyne	"sp335"	0.80823	1	9	2	60	151	7	660	0	51	9	122	29	0	0	7	0	660
341	0.043	0.0	loughhyne	"sp46"	0.68512	6	15	3	237	154	42	754	141	33	63	60	94	4	27	11	11	743
341	0.043	0.0	loughhyne	"sp153"	0.72802	22	13	2	390	308	34	882	72	52	266	244	64	0	20	14	231	651
341	0.043	0.0	loughhyne	"sp298"	0.6286	7	1	3	495	30	7	80	495	0	0	30	0	0	7	0	21	59
341	0.043	0.0	loughhyne	"sp198"	0.8112	4	6	2	42	268	0	425	0	18	24	253	15	0	0	0	6	419
341	0.043	0.0	loughhyne	"sp253"	0.75956	70	1	2	207	1617	48	2433	137	0	70	1617	0	48	0	0	2367	66
341	0.043	0.0	loughhyne	"sp163"	0.70849	22	6	2	308	573	94	568	205	20	83	561	12	42	49	3	189	379
341	0.043	0.0	loughhyne	"sp69"	0.78181	3	38	2	198	682	177	1815	0	129	69	110	572	1	45	131	2	1813
341	0.043	0.0	loughhyne	"sp223"	0.72822	135	2	2	717	2242	519	8633	470	1	246	2242	0	494	24	1	8551	82
341	0.043	0.0	loughhyne	"sp154"	0.9005	0	28	1	218	333	45	1587	0	218	0	0	333	0	0	45	0	1587
341	0.043	0.0	loughhyne	"sp132"	0.77393	48	7	2	316	1399	175	1424	49	26	241	1384	15	74	95	6	1054	370
341	0.043	0.0	loughhyne	"sp302"	0.69753	136	9	2	1740	2110	610	9043	738	6	996	2087	23	369	228	13	8811	232
341	0.043	0.0	loughhyne	"sp258"	0.80935	7	17	2	222	316	42	820	0	103	119	222	94	0	0	42	21	799
341	0.043	0.0	loughhyne	"sp329"	0.9006	0	1	1	0	0	0	20	0	0	0	0	0	0	0	0	0	20
341	0.043	0.0	loughhyne	"sp88"	0.72976	1	8	3	49	29	4	641	3	38	8	5	24	0	0	4	0	641
341	0.043	0.0	loughhyne	"sp7"	0.80975	2	15	2	77	208	5	1452	0	48	29	107	101	0	1	4	1	1451
341	0.043	0.0	loughhyne	"sp197"	0.79485	36	2	2	108	1039	40	697	39	1	68	1039	0	35	4	1	595	102
341	0.043	0.0	loughhyne	"sp287"	0.90094	0	1	1	0	0	0	20	0	0	0	0	0	0	0	0	0	20
341	0.043	0.0	loughhyne	"sp34"	0.81091	4	6	2	42	268	0	425	0	18	24	253	15	0	0	0	6	419
341	0.043	0.0	loughhyne	"sp265"	0.81071	3	10	2	123	260	2	389	0	93	30	217	43	0	0	2	3	386
341	0.043	0.0	loughhyne	"sp10"	0.72034	15	0	2	55	784	46	59	55	0	0	784	0	46	0	0	59	0
341	0.043	0.0	loughhyne	"sp186"	0.80915	1	15	2	62	180	5	1451	0	48	14	79	101	0	1	4	0	1451
341	0.043	0.0	loughhyne	"sp58"	0.90075	0	28	1	218	333	45	1587	0	218	0	0	333	0	0	45	0	1587
341	0.043	0.0	loughhyne	"sp89"	0.71119	57	3	3	507	855	3	1753	336	1	170	854	1	0	1	2	1596	157
341	0.043	0.0	loughhyne	"sp133"	0.78774	42	31	2	1070	1423	419	2413	20	116	934	994	429	15	368	36	846	1567
341	0.043	0.0	loughhyne	"sp203"	0.81056	2	1	2	10	186	0	8	0	8	2	186	0	0	0	0	1	7
341	0.043	0.0	loughhyne	"sp274"	0.89998	0	15	1	203	104	1	239	0	203	0	0	104	0	0	1	0	239
341	0.043	0.0	loughhyne	"sp139"	0.80862	4	8	2	70	326	4	647	0	38	32	302	24	0	0	4	6	641
341	0.043	0.0	loughhyne	"sp250"	0.81	1	5	2	58	87	3	298	0	53	5	80	7	0	0	3	0	298
341	0.043	0.0	loughhyne	"sp321"	0.76713	54	6	2	333	1429	150	1599	92	4	237	1418	11	59	87	4	1372	227
341	0.043	0.0	loughhyne	"sp102"	0.81017	4	16	2	152	280	15	801	0	89	63	174	106	0	1	14	6	795
341	0.043	0.0	loughhyne	"sp18"	0.70818	15	34	3	236	551	527	1480	53	112	71	63	488	15	439	73	90	1390
341	0.043	0.0	loughhyne	"sp290"	0.64699	10	1	3	142	265	20	31	133	0	9	265	0	19	1	0	26	5
341	0.043	0.0	loughhyne	"sp227"	0.66619	16	2	2	382	295	63	230	360	4	18	295	0	48	14	1	72	158
341	0.043	0.0	loughhyne	"sp262"	0.6427	14	0	3	476	234	16	75	476	0	0	234	0	16	0	0	75	0
341	0.043	0.0	loughhyne	"sp60"	0.7321	20	8	3	258	206	4	831	60	38	160	182	24	0	0	4	190	641
341	0.043	0.0	loughhyne	"sp334"	0.81021	1	15	2	63	137	4	1452	0	48	15	36	101	0	0	4	0	1452
341	0.043	0.0	loughhyne	"sp80"	0.66484	42	2	3	940	629	322	617	877	0	63	628	1	301	21	0	560	57
341	0.043	0.0	loughhyne	"sp28"	0.80901	1	15	2	68	152	33	798	0	54	14	79	73	0	1	32	0	798
341	0.043	0.0	loughhyne	"sp296"	0.80978	3	3	2	21	268	1	260	0	12	9	266	2	0	0	1	3	257
341	0.043	0.0	loughhyne	"sp245"	0.81055	1	15	2	63	223	4	1452	0	48	15	122	101	0	0	4	0	1452
341	0.043	0.0	loughhyne	"sp275"	0.70316	78	4	2	573	1433	320	2919	347	3	223	1431	2	227	89	4	2776	143
341	0.043	0.0	loughhyne	"sp137"	0.90019	0	29	1	550	384	22	171	0	550	0	0	384	0	0	22	0	171
341	0.043	0.0	loughhyne	"sp341"	0.66525	11	1	2	287	216	19	102	283	0	4	216	0	12	7	0	43	59
341	0.043	0.0	loughhyne	"sp75"	0.81112	3	10	2	123	260	2	389	0	93	30	217	43	0	0	2	3	386
341	0.043	0.0	loughhyne	"sp12"	0.80985	9	15	2	214	448	28	732	0	79	135	371	77	0	0	28	36	696
341	0.043	0.0	loughhyne	"sp315"	0.70051	24	4	2	257	865	58	472	177	6	74	862	3	33	22	3	243	229
341	0.043	0.0	loughhyne	"sp222"	0.80835	1	0	2	0	122	0	0	0	0	0	122	0	0	0	0	0	0
341	0.043	0.0	loughhyne	"sp144"	0.7178	18	15	2	447	731	94	556	49	170	228	646	85	32	42	20	121	435
341	0.043	0.0	loughhyne	"sp299"	0.72336	11	14	2	231	651	72	371	13	104	114	570	81	22	40	10	33	338
341	0.043	0.0	loughhyne	"sp9"	0.80848	1	15	2	63	223	4	1452	0	48	15	122	101	0	0	4	0	1452
341	0.043	0.0	loughhyne	"sp32"	0.70186	14	1	3	78	652	45	112	64	0	14	652	0	45	0	0	46	66
341	0.043	0.0	loughhyne	"sp96"	0.76169	57	1	2	163	1645	147	1515	107	0	56	1645	0	146	1	0	1450	65
341	0.043	0.0	loughhyne	"sp45"	0.81117	2	3	2	18	189	0	161	0	12	6	186	3	0	0	0	1	160
341	0.043	0.0	loughhyne	"sp68"	0.71243	24	3	2	185	872	75	375	119	0	66	872	0	66	6	3	210	165
341	0.043	0.0	loughhyne	"sp21"	0.63945	6	0	3	91	173	9	6	91	0	0	173	0	9	0	0	6	0
341	0.043	0.0	loughhyne	"sp212"	0.73688	78	6	2	774	1946	443	2821	405	1	368	1937	9	337	100	6	2666	155
341	0.043	0.0	loughhyne	"sp19"	0.90063	0	1	1	0	0	0	20	0	0	0	0	0	0	0	0	0	20
341	0.043	0.0	loughhyne	"sp123"	0.8091	3	3	2	21	268	1	260	0	12	9	266	2	0	0	1	3	257
341	0.043	0.0	loughhyne	"sp259"	0.89907	0	15	1	203	104	1	239	0	203	0	0	104	0	0	1	0	239
341	0.043	0.0	loughhyne	"sp236"	0.72151	8	8	3	161	91	68	605	123	38	0	67	24	0	64	4	28	577
341	0.043	0.0	loughhyne	"sp35"	0.81214	4	6	2	42	268	0	425	0	18	24	253	15	0	0	0	6	419
341	0.043	0.0	loughhyne	"sp173"	0.81084	3	15	2	92	330	5	1454	0	48	44	229	101	0	1	4	3	1451
341	0.043	0.0	loughhyne	"sp286"	0.74227	56	2	2	481	1041	223	1436	399	0	82	1041	0	192	30	1	1348	88
341	0.043	0.0	loughhyne	"sp39"	0.73366	9	50	2	380	1118	640	746	11	328	41	116	1002	8	409	223	28	718
341	0.043	0.0	loughhyne	"sp113"	0.8999	0	28	1	218	333	45	1587	0	218	0	0	333	0	0	45	0	1587
341	0.043	0.0	loughhyne	"sp238"	0.8118	7	2	2	38	220	0	63	0	24	14	219	1	0	0	0	21	42
341	0.043	0.0	loughhyne	"sp214"	0.78914	4	52	2	512	1270	273	1218	4	328	180	188	1082	1	28	244	5	1213
341	0.043	0.0	loughhyne	"sp6"	0.71198	13	25	2	212	658	287	854	29	18	165	453	205	32	160	95	46	808
341	0.043	0.0	loughhyne	"sp59"	0.80767	7	16	2	168	328	35	807	0	63	105	236	92	0	7	28	21	786
341	0.043	0.0	loughhyne	"sp103"	0.80886	3	3	2	21	268	1	260	0	12	9	266	2	0	0	1	3	257
341	0.043	0.0	loughhyne	"sp205"	0.72315	15	39	2	260	830	600	1519	28	119	113	195	635	22	472	106	83	1436
341	0.043	0.0	loughhyne	"sp202"	0.81208	3	14	2	89	268	12	1008	0	47	42	189	79	0	0	12	3	1005
341	0.043	0.0	loughhyne	"sp322"	0.80782	3	9	2	66	266	8	747	0	39	27	238	28	0	0	8	3	744
341	0.043	0.0	loughhyne	"sp187"	0.69796	14	6	3	92	470	75	334	47	4	41	459	11	28	43	4	63	271
341	0.043	0.0	loughhyne	"sp251"	0.7248	14	52	2	624	1641	464	1793	55	113	456	475	1166	32	272	160	59	1734
341	0.043	0.0	loughhyne	"sp53"	0.80898	3	3	2	21	268	1	260	0	12	9	266	2	0	0	1	3	257
341	0.043	0.2	loughhyne	"sp272"	0.7387	1	15	2	62	180	5	1451	0	48	14	79	101	0	1	4	0	1451
341	0.043	0.2	loughhyne	"sp303"	0.81994	0	1	1	0	0	0	20	0	0	0	0	0	0	0	0	0	20
341	0.043	0.2	loughhyne	"sp106"	0.70366	55	5	2	392	918	4	1655	91	28	273	910	8	0	2	2	1485	170
341	0.043	0.2	loughhyne	"sp323"	0.73774	4	16	2	152	280	15	801	0	89	63	174	106	0	1	14	6	795
341	0.043	0.2	loughhyne	"sp97"	0.74022	3	10	2	123	260	2	389	0	93	30	217	43	0	0	2	3	386
341	0.043	0.2	loughhyne	"sp337"	0.73676	1	8	2	54	150	0	207	0	46	8	122	28	0	0	0	0	207
341	0.043	0.2	loughhyne	"sp244"	0.73747	1	15	2	63	223	4	1452	0	48	15	122	101	0	0	4	0	1452
341	0.043	0.2	loughhyne	"sp26"	0.65095	11	15	2	317	356	71	781	131	63	123	274	82	6	42	23	49	732
341	0.043	0.2	loughhyne	"sp52"	0.66322	12	1	2	27	635	25	95	10	5	12	635	0	25	0	0	41	54
341	0.043	0.2	loughhyne	"sp63"	0.73798	1	15	2	63	223	4	1452	0	48	15	122	101	0	0	4	0	1452
341	0.043	0.2	loughhyne	"sp72"	0.82172	0	28	1	218	333	45	1587	0	218	0	0	333	0	0	45	0	1587
341	0.043	0.2	loughhyne	"sp13"	0.73754	3	10	2	123	260	2	389	0	93	30	217	43	0	0	2	3	386
341	0.043	0.2	loughhyne	"sp151"	0.7382	6	44	2	354	900	195	2006	0	97	257	142	758	0	7	188	15	1991
341	0.043	0.2	loughhyne	"sp231"	0.65152	7	11	3	241	132	43	566	162	33	46	88	44	1	31	11	20	546
341	0.043	0.2	loughhyne	"sp170"	0.66297	20	15	3	408	283	4	1642	60	48	300	182	101	0	0	4	190	1452
341	0.043	0.2	loughhyne	"sp162"	0.64921	22	4	2	277	585	73	459	205	15	57	579	6	42	31	0	189	270
341	0.043	0.2	loughhyne	"sp8"	0.73378	2	17	2	78	274	12	1521	0	44	34	150	124	0	0	12	1	1520
341	0.043	0.2	loughhyne	"sp44"	0.73563	3	3	2	21	268	1	260	0	12	9	266	2	0	0	1	3	257
341	0.043	0.2	loughhyne	"sp194"	0.69382	56	13	2	677	1516	339	1862	110	54	513	1462	54	100	215	24	1440	422
341	0.043	0.2	loughhyne	"sp209"	0.73886	2	15	2	77	216	5	1452	0	48	29	115	101	0	1	4	1	1451
341	0.043	0.2	loughhyne	"sp20"	0.6641	2	8	3	60	44	4	642	6	38	16	20	24	0	0	4	1	641
341	0.043	0.2	loughhyne	"sp135"	0.73445	2	31	2	178	579	36	1936	0	116	62	150	429	0	0	36	1	1935
341	0.043	0.2	loughhyne	"sp160"	0.74105	3	15	2	89	283	8	1451	0	48	41	182	101	0	4	4	3	1448
341	0.043	0.2	loughhyne	"sp291"	0.62174	27	2	2	194	830	158	265	146	0	48	829	1	152	6	0	199	66
341	0.043	0.2	loughhyne	"sp201"	0.73664	3	14	2	89	268	12	1008	0	47	42	189	79	0	0	12	3	1005
341	0.043	0.2	loughhyne	"sp121"	0.66968	13	43	2	472	1181	446	1355	2	192	278	410	771	33	281	132	45	1310
341	0.043	0.2	loughhyne	"sp104"	0.73924	3	10	2	123	260	2	389	0	93	30	217	43	0	0	2	3	386
341	0.043	0.2	loughhyne	"sp128"	0.62881	108	5	3	1485	1261	718	5326	1034	3	448	1256	5	621	92	5	5157	169
341	0.043	0.2	loughhyne	"sp112"	0.81927	0	28	1	218	333	45	1587	0	218	0	0	333	0	0	45	0	1587
341	0.043	0.2	loughhyne	"sp263"	0.73913	1	8	2	46	60	4	641	0	38	8	36	24	0	0	4	0	641
341	0.043	0.2	loughhyne	"sp172"	0.73942	3	38	2	235	802	139	1853	0	129	106	230	572	0	8	131	3	1850
341	0.043	0.2	loughhyne	"sp215"	0.66997	13	1	2	31	687	25	60	10	8	13	687	0	25	0	0	53	7
341	0.043	0.2	loughhyne	"sp114"	0.82099	0	28	1	218	333	45	1587	0	218	0	0	333	0	0	45	0	1587
341	0.043	0.2	loughhyne	"sp314"	0.63282	18	1	2	80	729	77	129	67	1	12	729	0	71	6	0	82	47
341	0.043	0.2	loughhyne	"sp252"	0.64927	23	9	2	263	662	103	774	65	34	164	632	30	54	43	6	199	575
341	0.043	0.2	loughhyne	"sp239"	0.6688	13	2	2	32	672	53	67	2	24	6	671	1	33	20	0	45	22
341	0.043	0.2	loughhyne	"sp333"	0.73884	3	3	2	21	268	1	260	0	12	9	266	2	0	0	1	3	257
341	0.043	0.2	loughhyne	"sp168"	0.66696	20	15	3	408	283	4	1642	60	48	300	182	101	0	0	4	190	1452
341	0.043	0.2	loughhyne	"sp200"	0.73777	33	21	2	733	1053	154	1490	0	138	595	899	154	0	98	56	528	962
341	0.043	0.2	loughhyne	"sp324"	0.73874	4	16	2	152	280	15	801	0	89	63	174	106	0	1	14	6	795
341	0.043	0.2	loughhyne	"sp38"	0.73785	2	53	2	412	1247	317	1175	0	327	85	165	1082	0	21	296	1	1174
341	0.043	0.2	loughhyne	"sp14"	0.6515	12	1	2	50	553	23	50	30	8	12	553	0	23	0	0	43	7
341	0.043	0.2	loughhyne	"sp317"	0.7386	3	10	2	123	260	2	389	0	93	30	217	43	0	0	2	3	386
341	0.043	0.2	loughhyne	"sp43"	0.73733	3	3	2	21	268	1	260	0	12	9	266	2	0	0	1	3	257
341	0.043	0.2	loughhyne	"sp62"	0.81655	0	28	1	218	333	45	1587	0	218	0	0	333	0	0	45	0	1587
341	0.043	0.2	loughhyne	"sp224"	0.73782	3	10	2	123	260	2	389	0	93	30	217	43	0	0	2	3	386
341	0.043	0.2	loughhyne	"sp300"	0.8204	0	15	1	203	104	1	239	0	203	0	0	104	0	0	1	0	239
341	0.043	0.2	loughhyne	"sp129"	0.63247	22	3	2	187	770	49	287	132	2	53	769	1	34	13	2	197	90
341	0.043	0.2	loughhyne	"sp293"	0.73991	3	3	2	21	268	1	260	0	12	9	266	2	0	0	1	3	257
341	0.043	0.2	loughhyne	"sp189"	0.73726	1	15	2	62	180	5	1451	0	48	14	79	101	0	1	4	0	1451
341	0.043	0.2	loughhyne	"sp73"	0.81948	0	28	1	218	333	45	1587	0	218	0	0	333	0	0	45	0	1587
341	0.043	0.2	loughhyne	"sp260"	0.81789	0	28	1	218	333	45	1587	0	218	0	0	333	0	0	45	0	1587
341	0.043	0.2	loughhyne	"sp130"	0.64456	85	4	2	660	1900	233	3489	359	11	290	1898	2	179	50	4	3391	98
341	0.043	0.2	loughhyne	"sp30"	0.82021	0	32	1	359	496	0	76	0	359	0	0	496	0	0	0	0	76
341	0.043	0.2	loughhyne	"sp111"	0.65318	13	1	2	72	642	24	120	59	0	13	642	0	24	0	0	54	66
341	0.043	0.2	loughhyne	"sp150"	0.73922	3	11	2	134	270	2	390	0	101	33	217	53	0	0	2	3	387
341	0.043	0.2	loughhyne	"sp100"	0.63919	8	8	3	150	29	4	669	48	38	64	5	24	0	0	4	28	641
341	0.043	0.2	loughhyne	"sp122"	0.82059	0	28	1	218	333	45	1587	0	218	0	0	333	0	0	45	0	1587
341	0.043	0.2	loughhyne	"sp161"	0.73642	31	15	2	388	815	129	1792	0	48	340	714	101	0	125	4	465	1327
341	0.043	0.2	loughhyne	"sp331"	0.66477	12	3	2	62	659	40	71	5	31	26	656	3	30	10	0	36	35
341	0.043	0.2	loughhyne	"sp134"	0.658	11	31	2	358	833	170	1856	20	116	222	404	429	15	119	36	40	1816
341	0.043	0.2	loughhyne	"sp119"	0.73462	2	52	2	413	1249	263	1223	0	328	85	167	1082	0	19	244	1	1222
341	0.043	0.2	loughhyne	"sp98"	0.82029	0	81	1	1089	3128	112	396	0	1089	0	0	3128	0	0	112	0	396
341	0.043	0.2	loughhyne	"sp126"	0.82138	0	28	1	218	333	45	1587	0	218	0	0	333	0	0	45	0	1587
341	0.043	0.2	loughhyne	"sp159"	0.73509	1	16	2	72	142	6	1472	0	56	16	28	114	0	0	6	0	1472
341	0.043	0.2	loughhyne	"sp11"	0.60889	25	2	3	549	469	78	294	508	0	41	468	1	69	9	0	231	63
341	0.043	0.2	loughhyne	"sp105"	0.73786	1	3	2	13	81	2	172	0	12	1	78	3	0	2	0	0	172
341	0.043	0.2	loughhyne	"sp175"	0.66929	133	2	2	695	2159	264	8593	431	0	264	2158	1	262	2	0	8516	77
341	0.043	0.2	loughhyne	"sp216"	0.73679	1	53	2	365	1189	311	1180	0	327	38	107	1082	0	15	296	0	1180
341	0.043	0.2	loughhyne	"sp284"	0.71831	4	53	2	512	1267	328	1169	4	327	181	185	1082	1	31	296	5	1164
341	0.043	0.2	loughhyne	"sp145"	0.5688	13	0	3	512	68	40	38	512	0	0	68	0	40	0	0	38	0
341	0.043	0.2	loughhyne	"sp169"	0.66339	20	15	3	408	283	4	1642	60	48	300	182	101	0	0	4	190	1452
341	0.043	0.2	loughhyne	"sp294"	0.62573	22	2	2	125	745	115	194	89	0	36	744	1	107	8	0	124	70
341	0.043	0.2	loughhyne	"sp181"	0.64883	14	2	2	48	536	42	151	32	1	15	536	0	28	13	1	63	88
341	0.043	0.2	loughhyne	"sp95"	0.633	37	2	3	302	792	81	664	231	0	71	791	1	78	3	0	588	76
341	0.043	0.2	loughhyne	"sp243"	0.73973	1	15	2	62	180	5	1451	0	48	14	79	101	0	1	4	0	1451
341	0.043	0.2	loughhyne	"sp332"	0.81872	0	29	1	215	349	57	1710	0	215	0	0	349	0	0	57	0	1710
341	0.043	0.2	loughhyne	"sp86"	0.73621	3	2	2	19	215	0	64	0	13	6	214	1	0	0	0	3	61
341	0.043	0.2	loughhyne	"sp316"	0.73888	2	52	2	413	1249	263	1223	0	328	85	167	1082	0	19	244	1	1222
341	0.043	0.2	loughhyne	"sp254"	0.68178	7	51	2	463	1262	432	1066	6	327	130	182	1080	10	227	195	11	1055
341	0.043	0.2	loughhyne	"sp325"	0.66802	123	4	2	746	2599	359	7288	288	1	457	2596	3	321	35	3	7182	106
341	0.043	0.2	loughhyne	"sp91"	0.73762	3	3	2	21	268	1	260	0	12	9	266	2	0	0	1	3	257
