"Network" "S" "C" "Disturbance" "Motif" "Motif_slope"
"241" "80" "0.18" "0" "Omnivory" "0.868247407903197"
"241" "80" "0.18" "0" "Chain" "-0.195310743736253"
"241" "80" "0.18" "0" "Apparent" "0.0662055346112217"
"241" "80" "0.18" "0" "Direct" "-0.625793770600037"
"241" "80" "0.18" "0.2" "Omnivory" "0.675534319103715"
"241" "80" "0.18" "0.2" "Chain" "-0.155291563905282"
"241" "80" "0.18" "0.2" "Apparent" "0.107019175858676"
"241" "80" "0.18" "0.2" "Direct" "-0.581155351169537"
"241" "80" "0.18" "0.4" "Omnivory" "0.555271256542208"
"241" "80" "0.18" "0.4" "Chain" "-0.144782318232136"
"241" "80" "0.18" "0.4" "Apparent" "0.173932588918071"
"241" "80" "0.18" "0.4" "Direct" "-0.609080379275115"
"241" "80" "0.18" "0.6" "Omnivory" "0.459949112515412"
"241" "80" "0.18" "0.6" "Chain" "-0.129080346092577"
"241" "80" "0.18" "0.6" "Apparent" "0.249163660231717"
"241" "80" "0.18" "0.6" "Direct" "-0.680807878183772"
"241" "80" "0.18" "0.8" "Omnivory" "0.365998489190718"
"241" "80" "0.18" "0.8" "Chain" "-0.112915029826686"
"241" "80" "0.18" "0.8" "Apparent" "0.336330208395349"
"241" "80" "0.18" "0.8" "Direct" "-0.778279301016192"
"241" "80" "0.18" "1" "Omnivory" "0.296555221811647"
"241" "80" "0.18" "1" "Chain" "-0.0988347861409718"
"241" "80" "0.18" "1" "Apparent" "0.434718979694521"
"241" "80" "0.18" "1" "Direct" "-0.91964726695489"
"242" "90" "0.14" "0" "Omnivory" "0.306323050944458"
"242" "90" "0.14" "0" "Chain" "0.0946986015560218"
"242" "90" "0.14" "0" "Apparent" "-0.39228991743776"
"242" "90" "0.14" "0" "Direct" "0.390901787233484"
"242" "90" "0.14" "0.2" "Omnivory" "0.162654666019926"
"242" "90" "0.14" "0.2" "Chain" "-0.0225669344796539"
"242" "90" "0.14" "0.2" "Apparent" "-0.222832458410822"
"242" "90" "0.14" "0.2" "Direct" "0.321828407572746"
"242" "90" "0.14" "0.4" "Omnivory" "0.0994040483475216"
"242" "90" "0.14" "0.4" "Chain" "-0.129136941311154"
"242" "90" "0.14" "0.4" "Apparent" "-0.120340581818013"
"242" "90" "0.14" "0.4" "Direct" "0.30969204772241"
"242" "90" "0.14" "0.6" "Omnivory" "0.0525635067795997"
"242" "90" "0.14" "0.6" "Chain" "-0.230200074327238"
"242" "90" "0.14" "0.6" "Apparent" "-0.0391807246154131"
"242" "90" "0.14" "0.6" "Direct" "0.318940657990974"
"242" "90" "0.14" "0.8" "Omnivory" "0.0424534882247165"
"242" "90" "0.14" "0.8" "Chain" "-0.326483546033782"
"242" "90" "0.14" "0.8" "Apparent" "0.00163557799362054"
"242" "90" "0.14" "0.8" "Direct" "0.36766816433579"
"242" "90" "0.14" "1" "Omnivory" "0.03185597910132"
"242" "90" "0.14" "1" "Chain" "-0.435794667366908"
"242" "90" "0.14" "1" "Apparent" "0.0622221117295425"
"242" "90" "0.14" "1" "Direct" "0.393128390010408"
"243" "80" "0.18" "0" "Omnivory" "-0.336231659878238"
"243" "80" "0.18" "0" "Chain" "0.225320154152903"
"243" "80" "0.18" "0" "Apparent" "-0.445546054979849"
"243" "80" "0.18" "0" "Direct" "0.889664130517038"
"243" "80" "0.18" "0.2" "Omnivory" "-0.447858177104031"
"243" "80" "0.18" "0.2" "Chain" "0.154687408148777"
"243" "80" "0.18" "0.2" "Apparent" "-0.347564628411958"
"243" "80" "0.18" "0.2" "Direct" "0.86136593656652"
"243" "80" "0.18" "0.4" "Omnivory" "-0.464679665931589"
"243" "80" "0.18" "0.4" "Chain" "0.0633586505097942"
"243" "80" "0.18" "0.4" "Apparent" "-0.276736162541183"
"243" "80" "0.18" "0.4" "Direct" "0.84193757635258"
"243" "80" "0.18" "0.6" "Omnivory" "-0.405433894390375"
"243" "80" "0.18" "0.6" "Chain" "-0.026460718407935"
"243" "80" "0.18" "0.6" "Apparent" "-0.22211310512731"
"243" "80" "0.18" "0.6" "Direct" "0.794943836978431"
"243" "80" "0.18" "0.8" "Omnivory" "-0.290334472165774"
"243" "80" "0.18" "0.8" "Chain" "-0.125450509528757"
"243" "80" "0.18" "0.8" "Apparent" "-0.188755944260453"
"243" "80" "0.18" "0.8" "Direct" "0.7583546945232"
"243" "80" "0.18" "1" "Omnivory" "-0.189444865606876"
"243" "80" "0.18" "1" "Chain" "-0.216955264314857"
"243" "80" "0.18" "1" "Apparent" "-0.158251012327306"
"243" "80" "0.18" "1" "Direct" "0.728830091875173"
"244" "90" "0.14" "0" "Omnivory" "0.870037655228081"
"244" "90" "0.14" "0" "Chain" "0.194116689415115"
"244" "90" "0.14" "0" "Apparent" "-0.669366626853277"
"244" "90" "0.14" "0" "Direct" "0.326228383308045"
"244" "90" "0.14" "0.2" "Omnivory" "0.642774150280439"
"244" "90" "0.14" "0.2" "Chain" "0.0316394934291324"
"244" "90" "0.14" "0.2" "Apparent" "-0.432046751079093"
"244" "90" "0.14" "0.2" "Direct" "0.272172520621861"
"244" "90" "0.14" "0.4" "Omnivory" "0.466018770118553"
"244" "90" "0.14" "0.4" "Chain" "-0.0724378947897195"
"244" "90" "0.14" "0.4" "Apparent" "-0.243536501112604"
"244" "90" "0.14" "0.4" "Direct" "0.190553531297291"
"244" "90" "0.14" "0.6" "Omnivory" "0.315673368319705"
"244" "90" "0.14" "0.6" "Chain" "-0.145936175394796"
"244" "90" "0.14" "0.6" "Apparent" "-0.0802266215821865"
"244" "90" "0.14" "0.6" "Direct" "0.0906682604110537"
"244" "90" "0.14" "0.8" "Omnivory" "0.187710409058199"
"244" "90" "0.14" "0.8" "Chain" "-0.213367598093847"
"244" "90" "0.14" "0.8" "Apparent" "0.0686510375724933"
"244" "90" "0.14" "0.8" "Direct" "-0.0102203702351651"
"244" "90" "0.14" "1" "Omnivory" "0.0632522959136785"
"244" "90" "0.14" "1" "Chain" "-0.277618725164639"
"244" "90" "0.14" "1" "Apparent" "0.213847376977762"
"244" "90" "0.14" "1" "Direct" "-0.115054070852056"
"245" "80" "0.14" "0" "Omnivory" "-0.0207411200291949"
"245" "80" "0.14" "0" "Chain" "0.0285940892508604"
"245" "80" "0.14" "0" "Apparent" "-0.319318061803052"
"245" "80" "0.14" "0" "Direct" "0.45490344304894"
"245" "80" "0.14" "0.2" "Omnivory" "-0.0564214788682604"
"245" "80" "0.14" "0.2" "Chain" "-0.0314871885943416"
"245" "80" "0.14" "0.2" "Apparent" "-0.219050853127163"
"245" "80" "0.14" "0.2" "Direct" "0.395013436044775"
"245" "80" "0.14" "0.4" "Omnivory" "-0.0602973380281344"
"245" "80" "0.14" "0.4" "Chain" "-0.0895796268557519"
"245" "80" "0.14" "0.4" "Apparent" "-0.123120780176197"
"245" "80" "0.14" "0.4" "Direct" "0.320481722852934"
"245" "80" "0.14" "0.6" "Omnivory" "-0.0654907835597136"
"245" "80" "0.14" "0.6" "Chain" "-0.131834255135012"
"245" "80" "0.14" "0.6" "Apparent" "-0.0425479197313179"
"245" "80" "0.14" "0.6" "Direct" "0.252040655402658"
"245" "80" "0.14" "0.8" "Omnivory" "-0.062267138446654"
"245" "80" "0.14" "0.8" "Chain" "-0.166357738252424"
"245" "80" "0.14" "0.8" "Apparent" "0.0361027247470941"
"245" "80" "0.14" "0.8" "Direct" "0.172430643216389"
"245" "80" "0.14" "1" "Omnivory" "-0.0345426741941113"
"245" "80" "0.14" "1" "Chain" "-0.211698233810056"
"245" "80" "0.14" "1" "Apparent" "0.118297056233585"
"245" "80" "0.14" "1" "Direct" "0.0839075150029026"
"246" "80" "0.18" "0" "Omnivory" "0.119884103395862"
"246" "80" "0.18" "0" "Chain" "-0.551764233460374"
"246" "80" "0.18" "0" "Apparent" "-0.644064265171581"
"246" "80" "0.18" "0" "Direct" "0.96041321142746"
"246" "80" "0.18" "0.2" "Omnivory" "0.0447446848695087"
"246" "80" "0.18" "0.2" "Chain" "-0.589890814426872"
"246" "80" "0.18" "0.2" "Apparent" "-0.49080618218949"
"246" "80" "0.18" "0.2" "Direct" "0.849390674275904"
"246" "80" "0.18" "0.4" "Omnivory" "-0.00734540135466717"
"246" "80" "0.18" "0.4" "Chain" "-0.614975328725252"
"246" "80" "0.18" "0.4" "Apparent" "-0.375204636384538"
"246" "80" "0.18" "0.4" "Direct" "0.762012901238439"
"246" "80" "0.18" "0.6" "Omnivory" "-0.0188211704042789"
"246" "80" "0.18" "0.6" "Chain" "-0.641854371037175"
"246" "80" "0.18" "0.6" "Apparent" "-0.258382809030948"
"246" "80" "0.18" "0.6" "Direct" "0.668925352368709"
"246" "80" "0.18" "0.8" "Omnivory" "-0.00198741461147562"
"246" "80" "0.18" "0.8" "Chain" "-0.657429625369009"
"246" "80" "0.18" "0.8" "Apparent" "-0.147174089004422"
"246" "80" "0.18" "0.8" "Direct" "0.570147379675243"
"246" "80" "0.18" "1" "Omnivory" "0.0259870230210516"
"246" "80" "0.18" "1" "Chain" "-0.686783883143923"
"246" "80" "0.18" "1" "Apparent" "-0.0164410537828929"
"246" "80" "0.18" "1" "Direct" "0.464661373799212"
"247" "70" "0.18" "0" "Omnivory" "0.63143072043358"
"247" "70" "0.18" "0" "Chain" "0.016009550083976"
"247" "70" "0.18" "0" "Apparent" "-0.476774167897276"
"247" "70" "0.18" "0" "Direct" "0.35466148358242"
"247" "70" "0.18" "0.2" "Omnivory" "0.489875919208934"
"247" "70" "0.18" "0.2" "Chain" "-0.0784188393134195"
"247" "70" "0.18" "0.2" "Apparent" "-0.326278334637049"
"247" "70" "0.18" "0.2" "Direct" "0.3138495219302"
"247" "70" "0.18" "0.4" "Omnivory" "0.413920240463819"
"247" "70" "0.18" "0.4" "Chain" "-0.154795407315341"
"247" "70" "0.18" "0.4" "Apparent" "-0.228052959555699"
"247" "70" "0.18" "0.4" "Direct" "0.29703918684321"
"247" "70" "0.18" "0.6" "Omnivory" "0.378647786530326"
"247" "70" "0.18" "0.6" "Chain" "-0.22357008861047"
"247" "70" "0.18" "0.6" "Apparent" "-0.165414090878505"
"247" "70" "0.18" "0.6" "Direct" "0.302839676726848"
"247" "70" "0.18" "0.8" "Omnivory" "0.349951908592424"
"247" "70" "0.18" "0.8" "Chain" "-0.291696717619082"
"247" "70" "0.18" "0.8" "Apparent" "-0.115564631925145"
"247" "70" "0.18" "0.8" "Direct" "0.32391291218093"
"247" "70" "0.18" "1" "Omnivory" "0.358192903276475"
"247" "70" "0.18" "1" "Chain" "-0.368161777320466"
"247" "70" "0.18" "1" "Apparent" "-0.0825533655069923"
"247" "70" "0.18" "1" "Direct" "0.355163959324283"
"248" "70" "0.18" "0" "Omnivory" "0.802249643493822"
"248" "70" "0.18" "0" "Chain" "-0.0654858985044692"
"248" "70" "0.18" "0" "Apparent" "-0.142983924880383"
"248" "70" "0.18" "0" "Direct" "-0.28800119683714"
"248" "70" "0.18" "0.2" "Omnivory" "0.685333488535409"
"248" "70" "0.18" "0.2" "Chain" "-0.0897805570743898"
"248" "70" "0.18" "0.2" "Apparent" "-0.0593259635429737"
"248" "70" "0.18" "0.2" "Direct" "-0.294614208762021"
"248" "70" "0.18" "0.4" "Omnivory" "0.571892974805051"
"248" "70" "0.18" "0.4" "Chain" "-0.127593839671715"
"248" "70" "0.18" "0.4" "Apparent" "0.00011290146595796"
"248" "70" "0.18" "0.4" "Direct" "-0.245714161209258"
"248" "70" "0.18" "0.6" "Omnivory" "0.442906840762832"
"248" "70" "0.18" "0.6" "Chain" "-0.180595199377894"
"248" "70" "0.18" "0.6" "Apparent" "0.0580233540547559"
"248" "70" "0.18" "0.6" "Direct" "-0.159334158008506"
"248" "70" "0.18" "0.8" "Omnivory" "0.34467806891715"
"248" "70" "0.18" "0.8" "Chain" "-0.237767476300286"
"248" "70" "0.18" "0.8" "Apparent" "0.107332916049524"
"248" "70" "0.18" "0.8" "Direct" "-0.0771047014103964"
"248" "70" "0.18" "1" "Omnivory" "0.233566448994286"
"248" "70" "0.18" "1" "Chain" "-0.3012514130248"
"248" "70" "0.18" "1" "Apparent" "0.165105808450621"
"248" "70" "0.18" "1" "Direct" "0.00972849581423371"
"249" "70" "0.18" "0" "Omnivory" "1.23369862639418"
"249" "70" "0.18" "0" "Chain" "-0.115657317606504"
"249" "70" "0.18" "0" "Apparent" "-0.434517630892349"
"249" "70" "0.18" "0" "Direct" "0.00336179029554951"
"249" "70" "0.18" "0.2" "Omnivory" "0.977458658369972"
"249" "70" "0.18" "0.2" "Chain" "-0.107933365689761"
"249" "70" "0.18" "0.2" "Apparent" "-0.299241894549595"
"249" "70" "0.18" "0.2" "Direct" "-0.0558203987455166"
"249" "70" "0.18" "0.4" "Omnivory" "0.825730711112783"
"249" "70" "0.18" "0.4" "Chain" "-0.130966502278544"
"249" "70" "0.18" "0.4" "Apparent" "-0.168103559113607"
"249" "70" "0.18" "0.4" "Direct" "-0.142938813068161"
"249" "70" "0.18" "0.6" "Omnivory" "0.714276419357618"
"249" "70" "0.18" "0.6" "Chain" "-0.177779919620113"
"249" "70" "0.18" "0.6" "Apparent" "-0.0297770892368768"
"249" "70" "0.18" "0.6" "Direct" "-0.238190313892148"
"249" "70" "0.18" "0.8" "Omnivory" "0.638888895691891"
"249" "70" "0.18" "0.8" "Chain" "-0.232725749177667"
"249" "70" "0.18" "0.8" "Apparent" "0.101809293072824"
"249" "70" "0.18" "0.8" "Direct" "-0.33959745782257"
"249" "70" "0.18" "1" "Omnivory" "0.587173656304035"
"249" "70" "0.18" "1" "Chain" "-0.291553590257525"
"249" "70" "0.18" "1" "Apparent" "0.230055089956643"
"249" "70" "0.18" "1" "Direct" "-0.45240749152903"
"250" "70" "0.18" "0" "Omnivory" "0.575604811723696"
"250" "70" "0.18" "0" "Chain" "-0.0704383289631036"
"250" "70" "0.18" "0" "Apparent" "-0.061838063632947"
"250" "70" "0.18" "0" "Direct" "-0.514798899083771"
"250" "70" "0.18" "0.2" "Omnivory" "0.486233937796889"
"250" "70" "0.18" "0.2" "Chain" "-0.0926890697512191"
"250" "70" "0.18" "0.2" "Apparent" "0.0142630131814805"
"250" "70" "0.18" "0.2" "Direct" "-0.501208352133395"
"250" "70" "0.18" "0.4" "Omnivory" "0.410514732799866"
"250" "70" "0.18" "0.4" "Chain" "-0.107999282606029"
"250" "70" "0.18" "0.4" "Apparent" "0.0597953593441158"
"250" "70" "0.18" "0.4" "Direct" "-0.461771149387146"
"250" "70" "0.18" "0.6" "Omnivory" "0.337306101556215"
"250" "70" "0.18" "0.6" "Chain" "-0.104852091667302"
"250" "70" "0.18" "0.6" "Apparent" "0.0619686771099194"
"250" "70" "0.18" "0.6" "Direct" "-0.377429209534536"
"250" "70" "0.18" "0.8" "Omnivory" "0.284474301105977"
"250" "70" "0.18" "0.8" "Chain" "-0.11643638876747"
"250" "70" "0.18" "0.8" "Apparent" "0.078519250184591"
"250" "70" "0.18" "0.8" "Direct" "-0.32101329989957"
"250" "70" "0.18" "1" "Omnivory" "0.234005858288138"
"250" "70" "0.18" "1" "Chain" "-0.120092705931611"
"250" "70" "0.18" "1" "Apparent" "0.0929212353548612"
"250" "70" "0.18" "1" "Direct" "-0.276674364138961"
"251" "100" "0.1" "0" "Omnivory" "1.10747285139893"
"251" "100" "0.1" "0" "Chain" "0.523999559487534"
"251" "100" "0.1" "0" "Apparent" "-1.03380097726166"
"251" "100" "0.1" "0" "Direct" "0.987741786455872"
"251" "100" "0.1" "0.2" "Omnivory" "0.85925339999468"
"251" "100" "0.1" "0.2" "Chain" "0.322504864096215"
"251" "100" "0.1" "0.2" "Apparent" "-0.786213921892751"
"251" "100" "0.1" "0.2" "Direct" "0.836103495508032"
"251" "100" "0.1" "0.4" "Omnivory" "0.542640396297576"
"251" "100" "0.1" "0.4" "Chain" "0.135776082659919"
"251" "100" "0.1" "0.4" "Apparent" "-0.531510345925028"
"251" "100" "0.1" "0.4" "Direct" "0.710712979014501"
"251" "100" "0.1" "0.6" "Omnivory" "0.254299171317002"
"251" "100" "0.1" "0.6" "Chain" "-0.0324375421906178"
"251" "100" "0.1" "0.6" "Apparent" "-0.306834541127925"
"251" "100" "0.1" "0.6" "Direct" "0.630087319495127"
"251" "100" "0.1" "0.8" "Omnivory" "-0.0539790743998487"
"251" "100" "0.1" "0.8" "Chain" "-0.159162750010289"
"251" "100" "0.1" "0.8" "Apparent" "-0.10387700077954"
"251" "100" "0.1" "0.8" "Direct" "0.549067801967888"
"251" "100" "0.1" "1" "Omnivory" "-0.347006049843907"
"251" "100" "0.1" "1" "Chain" "-0.260900551292022"
"251" "100" "0.1" "1" "Apparent" "0.066703435049302"
"251" "100" "0.1" "1" "Direct" "0.490620822222822"
"252" "70" "0.18" "0" "Omnivory" "0.897302620350478"
"252" "70" "0.18" "0" "Chain" "0.113699386884477"
"252" "70" "0.18" "0" "Apparent" "-0.574611607922375"
"252" "70" "0.18" "0" "Direct" "-0.116673447800842"
"252" "70" "0.18" "0.2" "Omnivory" "0.76117752829371"
"252" "70" "0.18" "0.2" "Chain" "0.0458342530355632"
"252" "70" "0.18" "0.2" "Apparent" "-0.454572422806645"
"252" "70" "0.18" "0.2" "Direct" "-0.110323311411374"
"252" "70" "0.18" "0.4" "Omnivory" "0.723859277637773"
"252" "70" "0.18" "0.4" "Chain" "-0.0281422037410632"
"252" "70" "0.18" "0.4" "Apparent" "-0.335036135864729"
"252" "70" "0.18" "0.4" "Direct" "-0.188608306758532"
"252" "70" "0.18" "0.6" "Omnivory" "0.692436450701696"
"252" "70" "0.18" "0.6" "Chain" "-0.0755499609826367"
"252" "70" "0.18" "0.6" "Apparent" "-0.24298172046664"
"252" "70" "0.18" "0.6" "Direct" "-0.253791248195526"
"252" "70" "0.18" "0.8" "Omnivory" "0.689103466805502"
"252" "70" "0.18" "0.8" "Chain" "-0.123635317490403"
"252" "70" "0.18" "0.8" "Apparent" "-0.175660891968607"
"252" "70" "0.18" "0.8" "Direct" "-0.309003499159333"
"252" "70" "0.18" "1" "Omnivory" "0.719739652689654"
"252" "70" "0.18" "1" "Chain" "-0.17887162540975"
"252" "70" "0.18" "1" "Apparent" "-0.0953739789051074"
"252" "70" "0.18" "1" "Direct" "-0.411592941733466"
"253" "70" "0.18" "0" "Omnivory" "1.04547966317359"
"253" "70" "0.18" "0" "Chain" "-0.12275713338573"
"253" "70" "0.18" "0" "Apparent" "-0.0732275858840833"
"253" "70" "0.18" "0" "Direct" "-0.234682611720515"
"253" "70" "0.18" "0.2" "Omnivory" "0.889387856610514"
"253" "70" "0.18" "0.2" "Chain" "-0.177483278768891"
"253" "70" "0.18" "0.2" "Apparent" "-0.0557061557792575"
"253" "70" "0.18" "0.2" "Direct" "-0.15927425043292"
"253" "70" "0.18" "0.4" "Omnivory" "0.732966252652831"
"253" "70" "0.18" "0.4" "Chain" "-0.211031652444942"
"253" "70" "0.18" "0.4" "Apparent" "-0.0381667721409726"
"253" "70" "0.18" "0.4" "Direct" "-0.0969084218501729"
"253" "70" "0.18" "0.6" "Omnivory" "0.586247677951571"
"253" "70" "0.18" "0.6" "Chain" "-0.222117422112641"
"253" "70" "0.18" "0.6" "Apparent" "-0.0354159840844913"
"253" "70" "0.18" "0.6" "Direct" "-0.0372588703088438"
"253" "70" "0.18" "0.8" "Omnivory" "0.464869007922434"
"253" "70" "0.18" "0.8" "Chain" "-0.244156964119059"
"253" "70" "0.18" "0.8" "Apparent" "-0.00933579372371719"
"253" "70" "0.18" "0.8" "Direct" "-0.00403565323682192"
"253" "70" "0.18" "1" "Omnivory" "0.314093771938243"
"253" "70" "0.18" "1" "Chain" "-0.243730144768909"
"253" "70" "0.18" "1" "Apparent" "0.000122415011066585"
"253" "70" "0.18" "1" "Direct" "0.0429133576950936"
"255" "70" "0.18" "0" "Omnivory" "0.840396268216817"
"255" "70" "0.18" "0" "Chain" "0.111739605100781"
"255" "70" "0.18" "0" "Apparent" "-0.263000236063237"
"255" "70" "0.18" "0" "Direct" "-0.132240566218905"
"255" "70" "0.18" "0.2" "Omnivory" "0.658095259600304"
"255" "70" "0.18" "0.2" "Chain" "0.0587200712928297"
"255" "70" "0.18" "0.2" "Apparent" "-0.190592584388377"
"255" "70" "0.18" "0.2" "Direct" "-0.105562762714591"
"255" "70" "0.18" "0.4" "Omnivory" "0.550671179742905"
"255" "70" "0.18" "0.4" "Chain" "-0.0097838937549358"
"255" "70" "0.18" "0.4" "Apparent" "-0.143935730328452"
"255" "70" "0.18" "0.4" "Direct" "-0.0611393951918543"
"255" "70" "0.18" "0.6" "Omnivory" "0.480418275533988"
"255" "70" "0.18" "0.6" "Chain" "-0.0607394324844134"
"255" "70" "0.18" "0.6" "Apparent" "-0.117903338059538"
"255" "70" "0.18" "0.6" "Direct" "-0.0181514004845313"
"255" "70" "0.18" "0.8" "Omnivory" "0.419450705004997"
"255" "70" "0.18" "0.8" "Chain" "-0.124681362552626"
"255" "70" "0.18" "0.8" "Apparent" "-0.113436770882823"
"255" "70" "0.18" "0.8" "Direct" "0.0688494137390566"
"255" "70" "0.18" "1" "Omnivory" "0.383667643491473"
"255" "70" "0.18" "1" "Chain" "-0.182926033692315"
"255" "70" "0.18" "1" "Apparent" "-0.10922066856703"
"255" "70" "0.18" "1" "Direct" "0.135446759940006"
"256" "90" "0.18" "0" "Omnivory" "0.219966785871765"
"256" "90" "0.18" "0" "Chain" "-0.155173767608179"
"256" "90" "0.18" "0" "Apparent" "-0.132583520511529"
"256" "90" "0.18" "0" "Direct" "0.141477119886535"
"256" "90" "0.18" "0.2" "Omnivory" "0.0972985300896132"
"256" "90" "0.18" "0.2" "Chain" "-0.198857721436315"
"256" "90" "0.18" "0.2" "Apparent" "-0.0335091564521449"
"256" "90" "0.18" "0.2" "Direct" "0.104542131338179"
"256" "90" "0.18" "0.4" "Omnivory" "-0.0100214070632405"
"256" "90" "0.18" "0.4" "Chain" "-0.230115966022127"
"256" "90" "0.18" "0.4" "Apparent" "0.038427845006502"
"256" "90" "0.18" "0.4" "Direct" "0.0810970441861961"
"256" "90" "0.18" "0.6" "Omnivory" "-0.0841991621311744"
"256" "90" "0.18" "0.6" "Chain" "-0.262817826566805"
"256" "90" "0.18" "0.6" "Apparent" "0.107518041332816"
"256" "90" "0.18" "0.6" "Direct" "0.0539275299057804"
"256" "90" "0.18" "0.8" "Omnivory" "-0.169687547165973"
"256" "90" "0.18" "0.8" "Chain" "-0.306796010506393"
"256" "90" "0.18" "0.8" "Apparent" "0.179018439962515"
"256" "90" "0.18" "0.8" "Direct" "0.0322084559787216"
"256" "90" "0.18" "1" "Omnivory" "-0.258447363510141"
"256" "90" "0.18" "1" "Chain" "-0.342847011282568"
"256" "90" "0.18" "1" "Apparent" "0.238037820535273"
"256" "90" "0.18" "1" "Direct" "0.0174222402515976"
"258" "90" "0.14" "0" "Omnivory" "0.784637618980615"
"258" "90" "0.14" "0" "Chain" "0.617652571420584"
"258" "90" "0.14" "0" "Apparent" "-0.783044455623455"
"258" "90" "0.14" "0" "Direct" "0.401084937994594"
"258" "90" "0.14" "0.2" "Omnivory" "0.578069100738787"
"258" "90" "0.14" "0.2" "Chain" "0.363469471193517"
"258" "90" "0.14" "0.2" "Apparent" "-0.550843414583672"
"258" "90" "0.14" "0.2" "Direct" "0.33842556177107"
"258" "90" "0.14" "0.4" "Omnivory" "0.442991877505548"
"258" "90" "0.14" "0.4" "Chain" "0.181909823439808"
"258" "90" "0.14" "0.4" "Apparent" "-0.387005892019866"
"258" "90" "0.14" "0.4" "Direct" "0.295126665182873"
"258" "90" "0.14" "0.6" "Omnivory" "0.31494287810318"
"258" "90" "0.14" "0.6" "Chain" "0.0501827241224175"
"258" "90" "0.14" "0.6" "Apparent" "-0.253624231110359"
"258" "90" "0.14" "0.6" "Direct" "0.259799273113673"
"258" "90" "0.14" "0.8" "Omnivory" "0.271809759981284"
"258" "90" "0.14" "0.8" "Chain" "-0.0909330739860719"
"258" "90" "0.14" "0.8" "Apparent" "-0.141942866235721"
"258" "90" "0.14" "0.8" "Direct" "0.213119683650902"
"258" "90" "0.14" "1" "Omnivory" "0.164125995092085"
"258" "90" "0.14" "1" "Chain" "-0.202533970176025"
"258" "90" "0.14" "1" "Apparent" "-0.0423021940414694"
"258" "90" "0.14" "1" "Direct" "0.21790493481013"
"259" "90" "0.14" "0" "Omnivory" "1.48331671236948"
"259" "90" "0.14" "0" "Chain" "-0.0525298962075207"
"259" "90" "0.14" "0" "Apparent" "-0.715766980836337"
"259" "90" "0.14" "0" "Direct" "0.750703390556025"
"259" "90" "0.14" "0.2" "Omnivory" "1.06165410339039"
"259" "90" "0.14" "0.2" "Chain" "-0.0959691982679284"
"259" "90" "0.14" "0.2" "Apparent" "-0.535738244458485"
"259" "90" "0.14" "0.2" "Direct" "0.647031737158828"
"259" "90" "0.14" "0.4" "Omnivory" "0.79450628316211"
"259" "90" "0.14" "0.4" "Chain" "-0.140326288772481"
"259" "90" "0.14" "0.4" "Apparent" "-0.401382873555457"
"259" "90" "0.14" "0.4" "Direct" "0.571538122829131"
"259" "90" "0.14" "0.6" "Omnivory" "0.619985183966171"
"259" "90" "0.14" "0.6" "Chain" "-0.192256370985665"
"259" "90" "0.14" "0.6" "Apparent" "-0.299767481835536"
